Entrepreneur ID,Agency,Support Type,Amount,Support Received Date,Business Type,Location,Outcome
eeb78281-8109-4783-add1-43b01a33ea25,SME Bank,Business loans,21931.5,4/1/2024,Social Enterprises,Pahang,Failure
11217708-a553-4adb-b0a9-4c3e811546bb,SME Bank,Business loans,77692.56,19/9/2023,Startups,Putrajaya,Moderate
05671c55-bf51-4744-8fdb-355924bc77f2,SME Bank,Business loans,25122.79,30/12/2022,SMEs,Perak,Failure
528c7992-f505-4446-9389-0abb70c57556,Perbadanan Nasional Berhad,Financing for franchise businesses,83153.68,20/7/2023,Startups,Selangor,Failure
a74a29aa-7ce9-4d67-9ac1-c67696cf89eb,SME Corp Malaysia,Advisory services,0,4/7/2023,Startups,Johor,Moderate
a3a8307e-0b00-4e0a-b3d5-b3ee100374a7,Institut Keusahawanan Negara,Advisory services,0,19/2/2023,Startups,Johor,Success
5bd02b5e-ef2d-4f15-b36d-706beaa2aeec,Bank Rakyat,Business loans,74348.57,24/3/2023,Individuals,Perak,Moderate
9ccc4b58-838d-4c30-875b-36abb4d9cf83,SME Bank,Advisory services,0,12/2/2024,Social Enterprises,Kedah,Moderate
8212197d-5118-49b2-9093-7ee7334081cc,Institut Koperasi Malaysia,Cooperative training programs,0,26/6/2023,SMEs,Negeri Sembilan,Success
5217527c-c25f-466a-ad07-ffbd53983153,SME Corp Malaysia,Grants,38622.12,23/8/2022,Startups,Penang,Moderate
3427a4c1-380a-411f-8b40-5b54c14cad6d,Institut Koperasi Malaysia,Cooperative training programs,0,27/5/2024,Startups,Sarawak,Failure
ca8e7f6a-9802-4bd0-9c3f-0f67fee51db2,SME Corp Malaysia,Grants,90737.14,7/4/2023,SMEs,Perak,Failure
a66e490e-79e6-492a-a6bb-48de55541b7f,Tekun Nasional,Entrepreneurial training,0,11/6/2024,Microenterprises,Selangor,Failure
618be75f-6c9a-4c22-9923-eee297d58a43,Suruhanjaya Koperasi Malaysia,Grants,81579.39,26/3/2023,SMEs,Perlis,Failure
354252fe-c824-4bca-affc-7223d732b40e,UDA Holding Berhad,Property development support,0,19/6/2023,Startups,Johor,Moderate
d9502bca-69aa-4260-b763-a9b9c1ffd107,UDA Holding Berhad,Property development support,0,2/2/2023,Startups,Kelantan,Moderate
b0e04d18-f724-4806-9288-665c97b0e52a,Institut Koperasi Malaysia,Cooperative training programs,0,24/8/2023,SMEs,Kuala Lumpur,Moderate
fcc94cc5-f610-49ce-9305-7146bec1acf9,Tekun Nasional,Advisory services,0,21/5/2024,Microenterprises,Perak,Moderate
6877530b-da3a-46d3-a950-bdcddafd30aa,Institut Koperasi Malaysia,Cooperative training programs,0,12/1/2023,Cooperatives,Putrajaya,Failure
68863c60-782f-4850-8c6e-0281bdb9ef36,SME Corp Malaysia,Grants,66182.98,1/8/2023,Startups,Terengganu,Moderate
b50e3688-a57a-4ae6-9fc7-3ee8aea1b532,Institut Keusahawanan Negara,Entrepreneurial training,0,21/2/2023,Innovative and High-Growth Businesses,Terengganu,Moderate
8fb7eb45-8501-4a67-9219-475f54ffb668,Institut Koperasi Malaysia,Cooperative training programs,0,8/7/2023,SMEs,Penang,Moderate
028b8740-2f9b-4df5-bfcf-1213b20de858,Institut Koperasi Malaysia,Cooperative training programs,0,5/10/2023,Startups,Terengganu,Moderate
327fe962-9cd2-4542-a5ff-7041c41b1105,SME Bank,Business loans,11577.22,12/5/2023,Startups,Kuala Lumpur,Failure
7b8fb29a-6840-4801-92b0-ea39a5161389,Bank Rakyat,Business loans,91800.48,23/11/2022,SMEs,Kelantan,Moderate
5ba3bc54-61ca-4423-abc4-3f27e56d5ec6,Institut Koperasi Malaysia,Cooperative training programs,0,31/10/2023,Startups,Putrajaya,Success
eb31b10f-4937-4c4b-aecb-ac2929c05498,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,13/12/2022,Microenterprises,Perlis,Success
40340e2d-eb8c-4a78-bde6-d70538397601,SME Bank,Business loans,27255.61,15/9/2023,Startups,Sarawak,Success
94820c23-0107-4821-9474-7806a6ccfbdb,UDA Holding Berhad,Business premises,0,23/9/2023,SMEs,Kuala Lumpur,Success
85d5a481-b870-436d-864b-0d8f711471d8,Tekun Nasional,Microfinancing,84687.07,14/7/2024,Microenterprises,Sarawak,Moderate
285a1e27-a976-4966-884b-2286e013772d,Institut Koperasi Malaysia,Cooperative training programs,0,6/3/2023,Cooperatives,Penang,Moderate
d3a5ae42-f9ad-413f-8769-c5c0c1a9f06b,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,23/1/2023,Microenterprises,Putrajaya,Failure
13a6a3de-bc63-41a1-8d7c-39cdb30c35ec,UDA Holding Berhad,Advisory services,0,1/8/2023,Startups,Perlis,Moderate
60eab2c8-d6d0-4cb0-abcf-cbcba61617f9,Tekun Nasional,Advisory services,0,18/5/2023,SMEs,Melaka,Success
55a6711b-ae51-470c-b53e-52e2e46bb28b,Institut Koperasi Malaysia,Cooperative training programs,0,18/11/2022,Startups,Melaka,Moderate
96258881-ab40-4a37-bdae-3e9b6cc823b3,Tekun Nasional,Business loans,88798.09,22/5/2024,Startups,Labuan,Success
5f4c4f28-2e7e-4905-8f71-9902cefc7f51,Institut Koperasi Malaysia,Cooperative training programs,0,3/8/2023,Startups,Sarawak,Moderate
3f7db41e-5f0f-43af-8253-c17fe773442e,Institut Keusahawanan Negara,Entrepreneurial training,0,22/2/2023,SMEs,Melaka,Success
4f9e0c0c-1b84-4d1d-8201-db4b421e6cb0,Tekun Nasional,Microfinancing,10106.39,17/5/2024,SMEs,Selangor,Failure
7e149e59-9fcb-451d-a517-d8f12e7557d5,SME Bank,Business loans,2784.32,10/8/2024,Startups,Terengganu,Success
1da7ad93-28f0-4728-b71d-7196de9f7bb6,SME Bank,Advisory services,0,29/1/2023,Startups,Negeri Sembilan,Moderate
a0518553-1859-4a79-a46d-14157546dd2f,Tekun Nasional,Microfinancing,9403.26,4/7/2024,SMEs,Terengganu,Moderate
0f7c7465-12a5-4701-92b1-02f0aca6393e,Tekun Nasional,Advisory services,0,14/9/2022,Microenterprises,Perak,Success
f3515d46-b321-4560-adad-6838ff123d52,Institut Keusahawanan Negara,Entrepreneurial training,0,3/7/2023,SMEs,Perlis,Failure
d6ea385e-4c44-4270-8118-08a6a724679a,Suruhanjaya Koperasi Malaysia,Grants,50216.31,1/2/2024,SMEs,Kuala Lumpur,Success
f5ed6cb3-fb23-40b1-bd2b-aab8384e2a15,SME Bank,Advisory services,0,9/10/2022,Social Enterprises,Putrajaya,Success
2f6f0b17-04b7-4c6e-9c77-920b63f9286a,SME Bank,Advisory services,0,15/1/2023,Social Enterprises,Melaka,Moderate
583f725c-a8ab-4506-9f8f-7ca0380eaf54,Tekun Nasional,Advisory services,0,2/9/2023,SMEs,Perlis,Failure
6f90d19b-ad3a-4aa7-82cf-34b2b8ed3252,UDA Holding Berhad,Advisory services,0,10/12/2022,Property Development Companies,Perak,Success
88db5eb8-8aa9-43d7-a622-cb344cf5bcca,Perbadanan Nasional Berhad,Franchise development support,0,10/11/2023,Startups,Kuala Lumpur,Failure
d188e3dc-3df1-40aa-b0d3-1e7901af226a,Tekun Nasional,Advisory services,0,23/3/2023,SMEs,Labuan,Failure
5ab761d7-416f-45f9-9f4f-2d6ad180c6da,Amanah Ikhtiar Malaysia,Microfinancing,55621.36,12/7/2023,Microenterprises,Putrajaya,Success
2a6179b7-bf66-49b2-8602-923e76257a6e,Perbadanan Nasional Berhad,Financing for franchise businesses,34322.56,27/1/2023,Franchise Businesses,Perak,Moderate
a42e8efb-966c-4995-8ad3-db5984dc5b54,Tekun Nasional,Advisory services,0,5/3/2024,Startups,Kuala Lumpur,Moderate
db25e72c-c0f3-4020-b9a9-3b4b213287ce,SME Bank,Advisory services,0,27/2/2024,Social Enterprises,Pahang,Success
6adb267c-7f66-4fe2-a80a-fe1bb330782c,Tekun Nasional,Microfinancing,26584.42,17/3/2024,Microenterprises,Pahang,Failure
4d6f38e4-7c13-48f8-abb7-1ba5a7d16a50,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,1/6/2024,Cooperatives,Kuala Lumpur,Success
2a0aa98e-19b1-4b40-a6e7-7cd2aaefc159,UDA Holding Berhad,Advisory services,0,27/5/2023,Property Development Companies,Terengganu,Success
ca326fd8-177c-4a18-9dc2-43ee3e64f8ad,Tekun Nasional,Advisory services,0,26/4/2024,SMEs,Kelantan,Moderate
e9b6b7e8-1a0e-4f0b-8eab-6fd81236a0a3,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,12/5/2024,Cooperatives,Selangor,Failure
bd9d1127-7de6-4080-9625-aad684c5f6aa,Suruhanjaya Koperasi Malaysia,Grants,35147.04,16/8/2023,SMEs,Perlis,Success
88e83747-4931-453a-b0e9-4fbcc2c5f083,Tekun Nasional,Entrepreneurial training,0,8/10/2022,Microenterprises,Selangor,Moderate
fec5f5e6-6cd2-47f9-8d98-82fa19663258,SME Bank,Business loans,26706.43,30/8/2022,Startups,Sarawak,Failure
0a27cb6f-f040-455b-9972-3ef5ddd7242d,Bank Rakyat,Microfinancing,4616.48,4/12/2023,Individuals,Negeri Sembilan,Moderate
e9d05e94-3b3b-4be7-a8b3-c21861733b5d,Tekun Nasional,Microfinancing,33270.6,1/5/2024,Startups,Penang,Moderate
f1402f9c-a28e-44ca-8ff3-b9072130a3ac,Institut Koperasi Malaysia,Cooperative training programs,0,4/9/2023,Startups,Selangor,Failure
bf3ea67b-2b62-4e2e-bd2e-d7e71da60d3d,Institut Koperasi Malaysia,Cooperative training programs,0,15/9/2023,Startups,Kelantan,Moderate
6408199e-09fc-4090-b0a6-cfe3ad24307b,Tekun Nasional,Advisory services,0,21/7/2023,Microenterprises,Perlis,Moderate
c686a3c2-019f-435c-8719-82f7ffccfae5,SME Corp Malaysia,Advisory services,0,11/1/2023,Startups,Melaka,Moderate
d4611b08-6be1-4e6f-a6d6-9e05a381399f,Suruhanjaya Koperasi Malaysia,Grants,80558.64,2/3/2023,Cooperatives,Terengganu,Success
49d6fc60-3c3e-4ce5-9e06-93bff16a00a1,UDA Holding Berhad,Business premises,0,7/2/2024,Startups,Kelantan,Failure
05386d91-7d1e-427b-a83b-e7feae08da0a,Tekun Nasional,Business loans,62063.04,21/7/2024,Startups,Pahang,Failure
c63bd1e2-ec66-48b6-9c72-39fe7b1dc6c4,SME Corp Malaysia,Advisory services,0,14/3/2024,SMEs,Johor,Failure
e605bd53-0b68-42a8-b231-b09f73dff8d6,Tekun Nasional,Microfinancing,61208.4,17/1/2024,SMEs,Melaka,Moderate
9ea020c1-2c32-4c56-9e4c-93f28c8dd5e9,Institut Koperasi Malaysia,Cooperative training programs,0,17/6/2023,Cooperatives,Kelantan,Failure
f8c44858-7acf-4fdf-b381-169512d325eb,Institut Koperasi Malaysia,Cooperative training programs,0,11/11/2022,Startups,Pahang,Moderate
06847ee4-be97-4ad9-ba23-0573bad01863,UDA Holding Berhad,Business premises,0,30/9/2022,Startups,Pahang,Success
4c476609-1a7d-4175-a600-2a97fac6538b,Bank Rakyat,Microfinancing,79360.15,24/1/2023,Individuals,Melaka,Success
089ce5a6-7ac7-4205-a9b3-5630236735f4,SME Corp Malaysia,Grants,73410.82,19/10/2022,Innovative and High-Growth Businesses,Pahang,Success
ce2adea6-fbe5-4220-8368-100b3a6d8147,Bank Rakyat,Microfinancing,31584.39,23/8/2023,Individuals,Negeri Sembilan,Success
9a225aae-af4d-4495-a825-949f8319fb3f,Perbadanan Nasional Berhad,Financing for franchise businesses,24947.9,30/1/2024,SMEs,Johor,Failure
615d16fc-bde0-4e99-b570-175b8c8cfdbd,Perbadanan Nasional Berhad,Financing for franchise businesses,64430.24,1/9/2023,Franchise Businesses,Sarawak,Failure
1960fd03-63a2-48ce-a0e3-60ea5f0e1b6f,Perbadanan Nasional Berhad,Financing for franchise businesses,50783.22,8/2/2024,Franchise Businesses,Penang,Moderate
223b98a7-43b6-4a64-9dbe-d40c5b0442f6,Tekun Nasional,Entrepreneurial training,0,2/2/2024,Microenterprises,Perak,Success
0b0cd9c8-1983-4d25-b34b-6dc0bf32c8e7,Institut Keusahawanan Negara,Advisory services,0,30/10/2022,Startups,Penang,Success
660d402a-1a21-4890-9150-254beccf8841,Bank Rakyat,Microfinancing,94153.45,7/1/2023,SMEs,Perlis,Moderate
ac4400a7-d565-40ec-a892-aed9c08b5798,Perbadanan Nasional Berhad,Franchise development support,0,28/3/2024,SMEs,Johor,Moderate
36449fa1-6973-4b77-ae88-fa662fe8b6d9,SME Bank,Advisory services,0,7/12/2023,Startups,Terengganu,Moderate
9b351bc7-2aac-4693-aa87-08514249e738,SME Corp Malaysia,Grants,88731.48,3/2/2023,SMEs,Johor,Success
cc8eb49b-952f-404d-8141-2c1a78b15a50,SME Corp Malaysia,Grants,73007.69,10/5/2023,SMEs,Terengganu,Success
54e4bef1-8b8c-4079-9619-66b9aa1502c4,Institut Keusahawanan Negara,Advisory services,0,23/11/2023,SMEs,Terengganu,Moderate
10869eed-0e0e-4de7-906d-d85864fdd359,Perbadanan Nasional Berhad,Advisory services,0,6/12/2022,Franchise Businesses,Pahang,Success
6de7d665-1c5b-4f39-893b-72015c3d2c50,Institut Koperasi Malaysia,Cooperative training programs,0,6/2/2024,Startups,Perlis,Failure
42648a1b-4213-4a01-a733-b8890fea4010,Bank Rakyat,Business loans,63113.34,27/2/2024,Cooperatives,Perak,Failure
279ee94b-c390-421b-baa6-a367db44e624,Tekun Nasional,Microfinancing,38541.55,31/10/2022,SMEs,Selangor,Failure
2895a483-c357-438b-99ec-1e5c9b060a5c,Institut Koperasi Malaysia,Cooperative training programs,0,8/1/2024,SMEs,Terengganu,Failure
9621999c-2030-4c3f-9da1-230245e3959d,Institut Keusahawanan Negara,Entrepreneurial training,0,25/8/2023,Startups,Negeri Sembilan,Moderate
546cabfb-9019-4d1d-bb1e-1c2c141a0568,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,21/12/2023,Cooperatives,Sabah,Failure
fd548f32-7d15-4115-aa0a-acb8aba820da,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,7/8/2023,Women Entrepreneurs,Kelantan,Moderate
4c72904e-2350-408c-a48a-dc2b5235be02,Amanah Ikhtiar Malaysia,Microfinancing,54228.17,27/1/2024,Microenterprises,Perlis,Failure
f45da755-ca46-4bf5-a64e-a309d07be0fb,Tekun Nasional,Business loans,51305.04,13/5/2023,Startups,Johor,Moderate
9a587416-784e-4aa9-ab95-0d6e46d8816f,Institut Keusahawanan Negara,Entrepreneurial training,0,8/9/2023,Innovative and High-Growth Businesses,Kelantan,Success
e37305c9-790c-4487-9eca-631721b34415,SME Bank,Business loans,29491.54,29/11/2022,Social Enterprises,Putrajaya,Moderate
d9e9abc4-a379-4199-9c45-3e5e529744bf,SME Corp Malaysia,Advisory services,0,6/4/2024,Innovative and High-Growth Businesses,Sarawak,Success
d5b16c17-6eb1-41bc-bd5e-a5979eeb8c8f,Bank Rakyat,Microfinancing,89546.07,10/8/2023,SMEs,Pahang,Success
1e7f76c1-9488-4395-9cd7-5297ce714924,Perbadanan Nasional Berhad,Financing for franchise businesses,19708.91,17/4/2023,SMEs,Kuala Lumpur,Success
2be64674-934d-413f-b591-a108789192ec,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,22/10/2022,SMEs,Penang,Failure
39e433b5-b2dd-48e3-9f02-63c5f03e9e61,SME Bank,Business loans,13272.28,22/1/2023,Startups,Pahang,Failure
9eca8168-5a10-4ba8-a9c0-87cf1a2b5bed,Tekun Nasional,Microfinancing,16252.72,29/9/2023,SMEs,Perak,Success
941efaeb-4e69-4aaa-996a-2444b935ee7d,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,21/11/2023,Microenterprises,Kelantan,Failure
3949eb95-327e-4c5f-aa5d-0ac161c34353,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,22/8/2022,Cooperatives,Putrajaya,Failure
dbdfaa72-b817-42b3-9502-6c3442554713,SME Corp Malaysia,Advisory services,0,18/11/2022,Startups,Sarawak,Moderate
ab418b90-833a-441c-8084-89586d210eb3,UDA Holding Berhad,Property development support,0,10/8/2023,Property Development Companies,Selangor,Moderate
fa5fed71-d212-4c62-9648-8883265e97ef,Suruhanjaya Koperasi Malaysia,Grants,61004.1,14/2/2024,Cooperatives,Labuan,Failure
8a44e70d-30fc-4961-98a5-0f9ef975a1fb,SME Bank,Advisory services,0,29/12/2022,Startups,Terengganu,Moderate
fa4edd3e-5d01-43fa-944c-233c3a2da826,UDA Holding Berhad,Advisory services,0,9/1/2023,SMEs,Sarawak,Moderate
293b71a5-5342-452b-801e-bf2d4ba05a16,Bank Rakyat,Microfinancing,15026.21,10/3/2023,Individuals,Negeri Sembilan,Failure
658127c9-dc0f-494c-9817-cec1b8fd59dc,Bank Rakyat,Microfinancing,55171.45,16/3/2024,SMEs,Melaka,Failure
051ec2a1-30ea-4955-bc3d-cade86202a92,Perbadanan Nasional Berhad,Franchise development support,0,5/1/2023,SMEs,Perlis,Moderate
0232a2fd-09b2-49bb-b434-4c684e8fe73f,Institut Keusahawanan Negara,Entrepreneurial training,0,23/1/2024,SMEs,Kelantan,Moderate
c6622fa0-98cd-4796-8462-9289fef3a78f,SME Corp Malaysia,Advisory services,0,22/2/2024,SMEs,Putrajaya,Failure
362fdb85-b89e-488c-8ce3-32e2a3dc13b7,Tekun Nasional,Business loans,83723.86,11/5/2024,Startups,Kedah,Success
31c9fc79-600a-4ca0-a3ec-e42a6e186f68,Perbadanan Nasional Berhad,Advisory services,0,6/4/2023,Franchise Businesses,Labuan,Success
6bfc918e-0339-4f39-ae8f-706bfef66a96,Suruhanjaya Koperasi Malaysia,Grants,72744.83,29/6/2024,SMEs,Penang,Moderate
39ea85a2-2150-4ea7-836a-ce4b9b370930,SME Bank,Advisory services,0,18/5/2024,SMEs,Terengganu,Failure
5171635a-1017-4545-8227-3a9d579e55cb,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,16/9/2022,Cooperatives,Kedah,Success
7432b89d-1ad4-4975-9cb4-4a9fe5dc114f,Tekun Nasional,Entrepreneurial training,0,10/8/2023,Startups,Johor,Success
72d75bb8-462d-445f-aa1a-f7128dc2d78b,Amanah Ikhtiar Malaysia,Microfinancing,92734.79,14/12/2023,Women Entrepreneurs,Johor,Moderate
5b60d4d7-32a9-4b5d-8f31-82e3ee10af69,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,17/8/2023,Cooperatives,Kuala Lumpur,Failure
e12ce54f-0a2c-4932-b1c8-f01168b2a529,UDA Holding Berhad,Advisory services,0,1/5/2024,SMEs,Kelantan,Failure
e0de863e-4bad-41f6-9cb3-be68170da1af,SME Corp Malaysia,Grants,88106.51,10/12/2023,SMEs,Labuan,Moderate
a043dcce-6f0b-49fc-bcc4-c2fa6a96568b,Bank Rakyat,Microfinancing,55916.88,27/9/2023,Individuals,Selangor,Success
8f1300c0-ebaa-436d-a0d0-eda94fe4e80d,Institut Keusahawanan Negara,Entrepreneurial training,0,18/6/2023,Innovative and High-Growth Businesses,Kedah,Moderate
bdf17b1b-3aae-4f49-b9db-60f2f4ade1dc,Institut Koperasi Malaysia,Cooperative training programs,0,23/2/2024,Startups,Labuan,Success
bfe211af-fbee-4f8c-b796-6432df1746f9,Institut Koperasi Malaysia,Cooperative training programs,0,27/12/2022,Startups,Perak,Moderate
d41ffac0-3a13-40a3-9d62-e47227342713,Perbadanan Nasional Berhad,Financing for franchise businesses,64581.21,12/1/2024,Franchise Businesses,Perak,Moderate
8bf15fae-4551-43c5-84d1-18e98f00d2cd,Suruhanjaya Koperasi Malaysia,Grants,52993.28,26/3/2024,SMEs,Melaka,Failure
36d57d48-33ee-4ea0-b11d-cec50c5cfc64,UDA Holding Berhad,Property development support,0,28/8/2023,SMEs,Sabah,Failure
4900b008-cce6-40f1-95ec-7c425dfd5f62,Tekun Nasional,Microfinancing,13726.95,26/6/2024,Startups,Kuala Lumpur,Failure
aa26de26-9113-41ba-80cd-1f89afc15a67,UDA Holding Berhad,Property development support,0,27/4/2024,Startups,Labuan,Failure
b92bbdfb-6d27-4e51-a9bb-b42e08868108,Tekun Nasional,Entrepreneurial training,0,8/1/2023,SMEs,Selangor,Failure
446d5148-02f6-41d8-a7b7-39319a394b0e,Institut Keusahawanan Negara,Entrepreneurial training,0,25/11/2023,Innovative and High-Growth Businesses,Johor,Failure
a036ca5c-24ec-4522-aeb3-b205beafe506,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,25/2/2023,SMEs,Negeri Sembilan,Failure
66e732ba-0fc7-4112-86c5-986a39be838d,Institut Koperasi Malaysia,Cooperative training programs,0,21/2/2023,Startups,Melaka,Success
dafc286d-d42a-4dbb-930d-287ca04a4eec,UDA Holding Berhad,Business premises,0,27/6/2024,Property Development Companies,Perlis,Success
b238dd07-41d2-4e95-acf9-a168d197959e,SME Corp Malaysia,Grants,49054.25,7/1/2023,Innovative and High-Growth Businesses,Putrajaya,Moderate
ee812061-b48e-4bad-90b3-f08483708b43,Tekun Nasional,Entrepreneurial training,0,1/9/2023,SMEs,Kedah,Failure
ad841fe8-e8ee-405d-8933-5272f9abac3c,SME Corp Malaysia,Advisory services,0,13/5/2023,Startups,Labuan,Moderate
d9c7652b-6bad-4980-93f5-05d80b7ef80a,Suruhanjaya Koperasi Malaysia,Grants,91648.6,29/5/2023,SMEs,Negeri Sembilan,Success
f7ecbbb5-b834-44dd-b43b-a883f3872fde,SME Bank,Business loans,71055.49,23/10/2022,Social Enterprises,Pahang,Failure
9c4de5fc-104e-4e1d-8d4c-52f6073311ac,Tekun Nasional,Entrepreneurial training,0,27/4/2023,SMEs,Selangor,Failure
c6ccdcfc-f313-4c6e-9d58-4aa2ceae3943,SME Bank,Advisory services,0,14/8/2023,Startups,Johor,Moderate
e69bdbff-1909-493a-ae55-89e839f0142f,Bank Rakyat,Business loans,8486.53,30/12/2022,Cooperatives,Sarawak,Moderate
929f18c7-81f6-458f-b0a5-cfae12808cc6,Institut Keusahawanan Negara,Advisory services,0,16/5/2024,SMEs,Penang,Success
eeab092a-d0be-4c98-b078-8c11943667f9,Tekun Nasional,Advisory services,0,4/5/2023,SMEs,Penang,Failure
b20ae338-dadf-4706-bbe6-00228421cd48,Institut Koperasi Malaysia,Cooperative training programs,0,19/1/2023,SMEs,Penang,Moderate
a816f3ed-9273-4bd0-9463-722d8d94aa62,UDA Holding Berhad,Property development support,0,22/4/2023,Startups,Sabah,Failure
30f8d44e-1951-4695-8556-3032e8fa28a1,Institut Koperasi Malaysia,Cooperative training programs,0,10/8/2024,Cooperatives,Melaka,Moderate
4ae2facd-6a74-433b-9eda-fc2481a35a3f,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,14/11/2022,SMEs,Labuan,Success
f7ae9dde-9c27-449b-83bf-a8be8d840b99,SME Bank,Advisory services,0,9/1/2023,Startups,Melaka,Moderate
85de6793-d519-41fd-9160-0cc3dd6f1e9d,Bank Rakyat,Business loans,84349.28,25/8/2023,Individuals,Penang,Success
99a6e7fa-64c4-463a-8df6-606846871836,Perbadanan Nasional Berhad,Advisory services,0,14/9/2023,Franchise Businesses,Labuan,Failure
480622a5-4371-4436-830a-5b95139efa3b,Perbadanan Nasional Berhad,Advisory services,0,18/4/2024,Startups,Perak,Success
9c05402c-b240-4cf4-b659-edfa3d62505f,Bank Rakyat,Business loans,42214.93,9/2/2023,SMEs,Johor,Moderate
d7153177-30bf-4a73-b0ea-84f522cf3c63,Suruhanjaya Koperasi Malaysia,Grants,70225.1,7/7/2023,Cooperatives,Sabah,Failure
828b6e27-c3de-4a32-8bb7-50485e98502d,Institut Keusahawanan Negara,Entrepreneurial training,0,6/2/2024,Startups,Kuala Lumpur,Moderate
4212ed27-b5eb-4f3d-993c-64303bee0701,Bank Rakyat,Microfinancing,91497.16,19/6/2023,Individuals,Perak,Failure
312c8899-cd90-49d4-b518-51145c52cfb5,Institut Keusahawanan Negara,Entrepreneurial training,0,5/4/2024,SMEs,Johor,Success
47347330-692a-49df-a806-368abc592fee,Amanah Ikhtiar Malaysia,Microfinancing,79067.64,22/12/2023,Microenterprises,Negeri Sembilan,Failure
aa65b050-e4ec-4385-83d1-9066ce23975b,Institut Keusahawanan Negara,Advisory services,0,15/11/2023,Innovative and High-Growth Businesses,Kuala Lumpur,Moderate
64de1704-963d-4129-9c76-c582132afbbf,Bank Rakyat,Microfinancing,48149.37,7/12/2023,SMEs,Selangor,Failure
16735cbe-1f9d-4a89-b3c9-9386884bd5e0,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,31/10/2023,Cooperatives,Johor,Failure
86c89ce2-14ce-48b0-9efb-9add2c197785,SME Bank,Business loans,69096.64,23/1/2024,Social Enterprises,Kuala Lumpur,Success
4b9b9cfc-c1bf-448e-8c01-d50dade807f1,Perbadanan Nasional Berhad,Financing for franchise businesses,23874.42,19/1/2024,Franchise Businesses,Terengganu,Moderate
807af7d5-91ab-48ee-a097-2e176cb33d35,Institut Keusahawanan Negara,Entrepreneurial training,0,21/10/2022,Innovative and High-Growth Businesses,Selangor,Failure
c1e05fe9-37dc-4ebd-9fd0-ad45114e4129,Perbadanan Nasional Berhad,Financing for franchise businesses,1319.7,27/6/2023,SMEs,Sabah,Success
76ffdbd0-b01f-4488-b2a9-dee6b564dcc1,Perbadanan Nasional Berhad,Franchise development support,0,25/12/2023,Startups,Negeri Sembilan,Success
b59c02a1-ab29-42ff-a1bb-9db429b7ce00,Amanah Ikhtiar Malaysia,Microfinancing,93664.75,10/10/2022,SMEs,Kedah,Moderate
9a94dcd9-32db-499e-89d2-fa5eb4499a89,SME Bank,Advisory services,0,19/6/2024,Social Enterprises,Kelantan,Failure
